right_wrist_x,right_wrist_y,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_ip_x,right_thumb_ip_y,right_thumb_tip_x,right_thumb_tip_y,right_index_finger_mcp_x,right_index_finger_mcp_y,right_index_finger_pip_x,right_index_finger_pip_y,right_index_finger_dip_x,right_index_finger_dip_y,right_index_finger_tip_x,right_index_finger_tip_y,right_middle_finger_mcp_x,right_middle_finger_mcp_y,right_middle_finger_pip_x,right_middle_finger_pip_y,right_middle_finger_dip_x,right_middle_finger_dip_y,right_middle_finger_tip_x,right_middle_finger_tip_y,right_ring_finger_mcp_x,right_ring_finger_mcp_y,right_ring_finger_pip_x,right_ring_finger_pip_y,right_ring_finger_dip_x,right_ring_finger_dip_y,right_ring_finger_tip_x,right_ring_finger_tip_y,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_pip_x,right_pinky_pip_y,right_pinky_dip_x,right_pinky_dip_y,right_pinky_tip_x,right_pinky_tip_y,left_wrist_x,left_wrist_y,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_ip_x,left_thumb_ip_y,left_thumb_tip_x,left_thumb_tip_y,left_index_finger_mcp_x,left_index_finger_mcp_y,left_index_finger_pip_x,left_index_finger_pip_y,left_index_finger_dip_x,left_index_finger_dip_y,left_index_finger_tip_x,left_index_finger_tip_y,left_middle_finger_mcp_x,left_middle_finger_mcp_y,left_middle_finger_pip_x,left_middle_finger_pip_y,left_middle_finger_dip_x,left_middle_finger_dip_y,left_middle_finger_tip_x,left_middle_finger_tip_y,left_ring_finger_mcp_x,left_ring_finger_mcp_y,left_ring_finger_pip_x,left_ring_finger_pip_y,left_ring_finger_dip_x,left_ring_finger_dip_y,left_ring_finger_tip_x,left_ring_finger_tip_y,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_pip_x,left_pinky_pip_y,left_pinky_dip_x,left_pinky_dip_y,left_pinky_tip_x,left_pinky_tip_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,475,952,548,864,587,809,616,791,662,767,477,690,485,642,486,600,484,765,423,674,402,617,388,572,378,785,377,705,344,650,322,603,306,819,338,764,287,727,253,690,224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,446,974,514,888,553,829,581,811,623,795,435,721,435,673,433,631,429,800,381,714,351,659,333,615,317,824,336,748,297,696,271,649,250,862,300,809,250,773,216,738,187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,371,1156,411,1053,420,980,433,944,474,1005,291,924,260,876,240,836,222,1033,236,951,176,901,142,859,115,1078,198,1012,131,969,94,931,65,1135,176,1106,111,1085,70,1064,36
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,359,1273,385,1188,373,1115,368,1058,395,1155,233,1087,175,1054,139,1024,104,1203,193,1156,99,1133,39,1115,-9,1258,181,1233,88,1210,24,1195,-30,1312,190,1314,132,1318,103,1322,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,354,1295,384,1207,380,1131,378,1069,401,1176,239,1108,189,1065,156,1026,125,1216,190,1164,114,1128,65,1100,22,1267,165,1236,84,1212,33,1189,-8,1322,157,1305,88,1293,47,1278,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,357,1277,380,1190,376,1114,373,1052,391,1164,235,1095,185,1053,153,1017,119,1205,188,1154,109,1120,58,1092,12,1254,165,1224,84,1201,32,1179,-12,1306,156,1288,87,1273,44,1258,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,381,1230,401,1141,388,1066,382,1005,404,1122,236,1060,177,1019,138,985,100,1171,188,1127,100,1097,42,1074,-7,1230,167,1206,83,1188,31,1173,-10,1292,165,1289,94,1285,51,1281,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,386,1238,406,1144,394,1066,387,998,401,1124,244,1059,184,1018,144,984,107,1174,199,1126,109,1094,51,1070,1,1233,178,1204,88,1185,29,1168,-20,1295,176,1297,102,1298,52,1298,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,408,1232,419,1135,397,1059,384,998,399,1122,251,1061,188,1026,148,996,110,1175,209,1134,116,1111,59,1093,7,1236,190,1212,97,1198,37,1186,-15,1299,191,1301,115,1302,65,1302,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,429,1219,433,1131,406,1063,386,1004,398,1127,263,1078,197,1050,155,1027,112,1179,225,1149,132,1135,70,1125,14,1237,212,1223,119,1218,58,1213,4,1297,215,1303,139,1309,90,1312,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,432,1211,435,1127,407,1059,385,999,394,1124,267,1078,197,1051,153,1029,111,1176,230,1149,137,1136,77,1128,24,1233,218,1222,125,1217,63,1213,8,1290,223,1300,148,1307,99,1310,55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,448,1199,447,1122,417,1056,397,996,405,1128,275,1083,205,1056,161,1035,117,1180,240,1156,145,1145,84,1137,30,1235,230,1226,137,1224,76,1220,24,1289,237,1299,161,1309,113,1315,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,449,1172,453,1088,420,1020,396,963,411,1094,278,1050,208,1027,162,1010,118,1148,244,1124,149,1113,87,1106,30,1208,236,1195,145,1188,83,1180,30,1269,247,1279,177,1285,135,1285,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,464,1163,464,1087,432,1025,408,968,413,1096,292,1057,219,1036,173,1020,129,1151,260,1131,164,1124,101,1120,46,1207,253,1201,162,1202,101,1202,46,1264,264,1281,195,1298,155,1310,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,470,1129,468,1055,432,993,408,939,420,1068,293,1031,223,1010,175,996,130,1123,261,1105,166,1096,103,1091,47,1180,256,1174,165,1168,103,1162,49,1238,271,1257,201,1271,156,1277,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,472,1127,471,1057,435,998,407,943,416,1072,293,1033,223,1012,175,999,131,1126,262,1106,170,1098,110,1094,55,1181,259,1175,169,1174,109,1171,54,1238,274,1263,209,1279,166,1288,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,477,1110,472,1041,437,981,408,926,414,1057,296,1020,227,999,179,986,134,1111,265,1095,173,1088,112,1083,56,1167,261,1162,170,1159,110,1154,55,1224,277,1247,210,1262,166,1271,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,473,1087,470,1017,433,956,405,903,416,1037,296,999,226,980,177,968,131,1091,266,1076,171,1070,109,1066,52,1146,262,1142,172,1138,111,1133,56,1202,278,1226,210,1241,163,1251,119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,478,1068,475,998,438,937,408,883,419,1015,300,977,230,957,181,945,135,1068,269,1052,175,1046,115,1043,60,1122,265,1118,175,1113,116,1108,61,1178,279,1201,214,1217,168,1227,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,475,1025,472,955,437,896,411,843,424,972,300,936,232,917,185,904,141,1025,269,1010,177,1005,118,1002,64,1080,265,1076,178,1072,119,1067,65,1134,280,1159,214,1174,168,1183,123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,477,1002,474,933,440,873,411,820,420,950,304,913,236,894,187,883,141,1003,274,987,180,981,119,978,64,1057,269,1052,180,1047,121,1042,67,1113,282,1135,215,1150,169,1160,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,482,958,483,879,458,814,444,758,463,889,323,838,263,809,224,788,186,935,288,905,204,889,151,877,102,989,279,973,196,961,142,948,92,1047,288,1060,224,1069,178,1073,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,484,933,490,852,470,786,458,736,473,852,336,795,285,762,251,736,217,895,299,857,220,834,168,816,121,946,287,922,210,903,157,885,106,1002,290,1011,226,1016,179,1016,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,481,932,488,850,469,786,460,736,474,848,333,792,283,759,250,732,217,891,298,849,220,823,169,801,125,941,285,913,208,891,155,869,107,996,288,1002,221,1005,174,1003,129
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,480,932,487,853,468,790,455,740,470,851,332,793,281,759,248,732,215,893,297,851,219,827,168,806,124,944,283,916,206,896,152,875,104,1001,285,1008,219,1011,171,1009,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,477,929,486,847,468,783,456,735,472,846,331,789,281,756,248,729,216,889,295,846,218,821,168,798,124,939,281,911,203,890,151,869,103,995,284,1002,216,1007,169,1006,125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,470,948,468,869,443,807,429,758,446,879,311,822,256,788,221,761,188,922,275,882,193,859,142,841,97,975,262,949,177,932,124,917,78,1033,266,1044,199,1049,153,1052,111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,484,1072,476,996,431,937,403,881,410,1023,300,995,221,983,172,972,128,1076,276,1079,173,1089,111,1098,60,1126,277,1157,210,1188,193,1217,180,1173,296,1196,251,1223,246,1251,244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,483,1145,478,1073,433,1016,398,958,392,1105,286,1085,207,1077,154,1073,105,1164,257,1171,156,1183,93,1196,42,1221,257,1237,161,1252,96,1266,44,1274,276,1300,205,1317,163,1332,127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,491,1204,477,1141,424,1088,382,1029,375,1180,276,1175,191,1179,131,1185,81,1242,261,1261,170,1271,114,1279,66,1299,269,1333,198,1352,148,1370,107,1351,295,1389,246,1413,212,1434,181
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,485,1205,474,1146,424,1097,384,1039,384,1192,277,1188,198,1190,137,1195,86,1256,263,1263,176,1266,119,1272,68,1316,274,1339,202,1351,152,1364,105,1370,303,1403,251,1423,218,1441,184
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,489,1202,479,1132,428,1075,389,1013,384,1170,279,1162,196,1161,137,1162,86,1237,260,1247,168,1253,110,1262,59,1302,267,1323,191,1333,140,1344,93,1361,293,1387,237,1399,205,1408,174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,491,1162,474,1091,424,1034,391,976,393,1131,278,1114,199,1109,143,1109,93,1197,257,1209,157,1223,89,1239,33,1260,263,1278,168,1290,104,1303,52,1319,291,1350,220,1370,174,1386,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,496,1082,478,1009,436,949,407,888,412,1035,293,998,221,981,174,972,130,1094,263,1084,169,1083,110,1086,57,1155,263,1162,171,1166,111,1164,59,1217,285,1247,220,1263,181,1269,147
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,491,1028,486,952,452,891,429,835,441,975,313,933,245,910,202,893,161,1032,281,1014,189,1005,136,998,85,1090,277,1085,187,1081,130,1074,77,1150,292,1172,222,1189,176,1199,133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,492,1012,490,934,458,869,433,814,444,952,321,907,258,882,215,863,173,1005,288,982,199,972,146,964,97,1062,281,1053,195,1046,138,1038,85,1121,293,1142,226,1158,180,1170,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,489,999,493,922,464,859,440,805,450,937,328,889,268,863,227,843,185,988,293,960,207,946,154,936,104,1043,284,1029,200,1017,143,1006,89,1102,293,1120,226,1133,179,1142,132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,492,1006,491,927,460,863,437,810,448,939,323,888,262,859,222,838,182,989,290,959,206,942,151,927,101,1044,281,1028,197,1014,140,999,86,1102,291,1120,223,1130,175,1135,128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,492,1024,491,949,465,885,445,827,456,959,330,908,269,880,230,857,191,1009,296,976,213,959,159,946,109,1065,287,1046,203,1034,145,1022,91,1125,295,1138,229,1147,181,1153,133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,493,1039,493,963,464,898,444,843,454,974,330,922,268,893,230,869,192,1024,296,991,213,973,161,957,112,1079,286,1060,203,1046,146,1031,93,1137,294,1151,228,1161,180,1166,132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,495,1047,495,968,465,903,444,849,455,978,330,925,270,895,231,872,193,1028,297,995,213,975,160,958,113,1083,287,1065,204,1050,147,1034,94,1141,296,1157,229,1166,181,1171,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,500,1050,499,973,469,909,448,855,460,985,332,933,274,902,237,878,200,1034,300,1000,217,981,164,965,116,1089,290,1069,206,1054,149,1038,96,1148,299,1163,230,1172,181,1176,133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,498,1063,498,984,468,918,446,864,457,995,333,943,273,914,235,891,198,1045,299,1012,216,993,164,978,116,1101,289,1081,207,1066,150,1051,96,1161,298,1175,231,1185,183,1190,135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,496,1089,496,1010,470,945,451,888,459,1020,334,969,274,939,237,912,202,1069,301,1035,218,1017,167,1001,119,1127,291,1105,207,1091,151,1077,99,1188,299,1201,232,1210,185,1214,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,496,1118,497,1038,471,974,452,917,460,1048,336,993,277,963,240,936,204,1097,302,1060,222,1041,171,1026,122,1154,292,1131,211,1117,155,1102,103,1216,299,1230,233,1239,185,1243,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,497,1150,500,1061,470,993,452,934,460,1071,335,1017,276,987,240,961,206,1121,303,1084,221,1065,170,1050,124,1179,294,1156,210,1142,154,1127,103,1241,301,1252,234,1257,187,1256,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,517,1192,508,1110,462,1050,420,989,420,1116,342,1070,282,1045,247,1024,212,1168,313,1137,238,1123,195,1113,156,1226,305,1207,222,1197,173,1187,129,1287,313,1293,245,1298,201,1300,161
117,717,207,698,294,644,365,608,433,596,239,504,267,428,280,381,288,336,169,486,176,391,174,334,167,280,99,497,86,404,73,343,59,286,29,531,-7,461,-30,416,-50,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,675,252,647,344,590,418,556,489,558,304,439,345,364,363,317,377,273,241,412,261,321,271,260,278,203,174,413,180,322,184,261,188,203,103,440,74,367,54,319,37,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,654,268,642,367,591,444,564,510,573,339,436,384,363,406,316,425,271,280,406,307,313,323,252,336,194,215,405,227,308,235,246,245,187,145,426,117,353,98,306,84,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,670,292,661,391,615,470,588,538,597,367,461,417,390,442,347,463,304,311,432,347,346,366,289,381,233,247,430,268,340,280,281,294,223,178,449,158,380,145,334,138,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,680,319,674,419,633,495,606,558,615,397,479,448,410,476,367,501,324,343,450,382,365,406,309,429,255,281,446,305,357,321,298,340,243,213,464,196,394,184,347,181,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,684,323,675,419,635,492,612,560,617,399,484,453,416,484,373,512,332,348,456,391,371,419,315,444,263,287,452,313,365,334,306,356,249,220,470,204,400,196,353,193,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,685,322,680,416,639,488,614,553,621,393,487,445,420,475,378,499,337,341,459,385,376,411,321,432,269,281,455,306,368,326,309,345,253,214,474,196,404,185,357,181,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,684,315,681,409,641,481,612,549,617,386,487,440,417,469,372,493,328,333,458,373,373,398,317,418,264,270,454,293,367,311,308,330,251,202,473,183,405,170,359,165,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,692,307,686,401,643,475,615,542,620,376,492,428,421,457,378,480,334,323,463,364,380,388,326,407,273,261,459,283,371,300,312,318,254,193,478,171,409,155,363,147,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,696,287,689,381,646,454,615,520,618,355,493,403,419,428,375,450,333,296,463,333,376,355,321,374,269,230,460,250,368,263,308,277,251,160,482,139,413,122,367,112,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,716,218,696,317,649,393,619,458,618,279,496,321,418,343,373,360,329,216,474,239,378,251,320,259,267,146,481,150,381,153,317,157,258,73,511,49,435,34,384,25,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,747,146,724,232,681,312,650,388,641,183,519,213,441,226,394,234,349,115,502,118,403,113,346,106,297,48,510,40,415,31,352,23,294,-13,542,-44,465,-64,413,-75,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,727,79,718,154,688,223,666,294,660,87,549,95,470,88,419,79,375,11,541,0,456,-9,410,-18,371,-52,551,-71,480,-88,440,-99,409,-102,580,-131,529,-147,500,-153,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
